Philip Pullman;The Art of Racing in the Rain;'Enzo knows he is different from other dogs: a philosopher with a nearly human soul (and an obsession with opposable thumbs), he has educated himself by watching television extensively, and by listening very closely to the words of his master, Denny Swift, an up-and-coming race car driver.  Through Denny, Enzo has gained tremendous insight into the human condition, and he sees that life, like racing, isn't simply about going fast. On the eve of his death, Enzo takes stock of his life, recalling all that he and his family have been through.  A heart-wrenching but deeply funny and ultimately uplifting story of family, love, loyalty, and hope, is a beautifully crafted and captivating look at the wonders and absurdities of human life ... as only a dog could tell it.';'Fiction, Animals, Dogs, Audiobook, Adult Fiction, Adult, Book Club'
Jeanette Winter;Nasreen's Secret School: A True Story from Afghanistan;'Renowned picture book creator Jeanette Winter tells the story of a young girl in Afghanistan who attends a secret school for girls.  Young Nasreen has not spoken a word to anyone since her parents disappeared.  In despair, her grandmother risks everything to enroll Nasreen in a secret school for girls. Will a devoted teacher, a new friend, and the worlds she discovers in books be enough to draw Nasreen out of her shell of sadness?  Based on a true story from Afghanistan, this inspiring book will touch readers deeply as it affirms both the life-changing power of education and the healing power of love.';'Picture Books, Banned Books, Nonfiction, Childrens, Cultural, History, School'
Jeanette Winter;The Master and Margarita;'The first complete, annotated English Translation of Mikhail Bulgakov's comic masterpiece.  An audacious revision of the stories of Faust and Pontius Pilate, The Master and Margarita is recognized as one of the essential classics of modern Russian literature. The novel's vision of Soviet life in the 1930s is so ferociously accurate that it could not be published during its author's lifetime and appeared only in a censored edition in the 1960s. Its truths are so enduring that its language has become part of the common Russian speech.  One hot spring, the devil arrives in Moscow, accompanied by a retinue that includes a beautiful naked witch and an immense talking black cat with a fondness for chess and vodka. The visitors quickly wreak havoc in a city that refuses to believe in either God or Satan. But they also bring peace to two unhappy Muscovites: one is the Master, a writer pilloried for daring to write a novel about Christ and Pontius Pilate; the other is Margarita, who loves the Master so deeply that she is willing literally to go to hell for him. What ensues is a novel of inexhaustible energy, humor, and philosophical depth, a work whose nuances emerge for the first time in Diana Burgin's and Katherine Tiernan O'Connor's splendid English version.'
Jeanette Winter;Stranger in a Strange Land;'NAME: Valentine Michael Smith ANCESTRY: Human ORIGIN: Mars  Valentine Michael Smith is a human being raised on Mars, newly returned to Earth. Among his people for the first time, he struggles to understand the social mores and prejudices of human nature that are so alien to him, while teaching them his own fundamental beliefs in grokking, watersharing, and love.';'Science Fiction, Fiction, Classics, Science Fiction Fantasy, Fantasy, Audiobook, Novels'
Jeanette Winter;Christine;'Christine est belle, racée, séduisante.  Elle aime les sensations fortes, les virées nocturnes et le rock n'roll des années héroïques. Depuis qu'elle connaît Arnie, elle est amoureuse. Signe particulier : Christine est une Plymouth « Fury », sortie en 1958 des ateliers automobiles de Detroit.  Une seule rivale en travers de sa route : Leigh, la petite amie d'Arnie Ce roman légendaire de Stephen King, rythmé par la musique de Chuck Berry et de Janis Joplin, a déjà pris place parmi les classiques de l'épouvante.';'Horror, Fiction, Thriller, Fantasy, Paranormal, Supernatural, Mystery'
Jeanette Winter;Summer of My German Soldier;'Minutes before the train pulled into the station in Jenkinsville, Arkansas, Patty Bergen knew something exciting was going to happen. But she never could have imagined that her summer would be so memorable. German prisoners of war have arrived to make their new home in the prison camp in Jenkinsville. To the rest of her town, these prisoners are only Nazis. But to Patty, a young Jewish girl with a turbulent home life, one boy in particular becomes an unlikely friend. Anton relates to Patty in ways that her mother and father never can. But when their forbidden relationship is discovered, will Patty risk her family and town for the understanding and love of one boy?';'Historical Fiction, Young Adult, Fiction, Romance, Classics, World War II, Historical'
Jeanette Winter;Bury My Heart at Wounded Knee: An Indian History of the American West;'Now a special 30th-anniversary edition in both hardcover and paperback, the classic bestselling history The New York Times called "Original, remarkable, and finally heartbreaking...Impossible to put down."  Bury My Heart at Wounded Knee is Dee Brown's eloquent, fully documented account of the systematic destruction of the American Indian during the second half of the nineteenth century. A national bestseller in hardcover for more than a year after its initial publication, it has sold almost four million copies and has been translated into seventeen languages. For this elegant thirtieth-anniversary editionpublished in both hardcover and paperbackBrown has contributed an incisive new preface.  Using council records, autobiographies, and firsthand descriptions, Brown allows the great chiefs and warriors of the Dakota, Ute, Sioux, Cheyenne, and other tribes to tell us in their own words of the battles, massacres, and broken treaties that finally left them demoralized and defeated. A unique and disturbing narrative told with force and clarity, changed forever our vision of how the West was really won.';'History, Nonfiction, Native American, American History, Classics, Historical, Indigenous'
Jeanette Winter;The Truth About Alice;'Winner of the Children's Choice Book Awards' Teen Choice Debut Author Award  Everyone knows Alice slept with two guys at one party. When Healy High star quarterback, Brandon Fitzsimmons, dies in a car crash, it was because he was sexting with Alice. Ask anybody.  Rumor has it Alice Franklin is a slut. It's written all over the "slut stall" in the girls' "Alice had sex in exchange for math test answers" and "Alice got an abortion last semester." After Brandon dies, the rumors start to spiral out of control. In this remarkable debut novel, four Healy High students tell all they "know" about Aliceand in doing so reveal their own secrets and motivations, painting a raw look at the realities of teen life. But in this novel from Jennifer Mathieu, exactly what is the truth about Alice? In the end there's only one person to Alice herself.';'Young Adult, Contemporary, Fiction, Realistic Fiction, Romance, High School, Banned Books'
Jeanette Winter;The Alchemist;'Combining magic, mysticism, wisdom, and wonder into an inspiring tale of self-discovery, The Alchemist has become a modern classic, selling millions of copies around the world and transforming the lives of countless readers across generations.  Paulo Coelho's masterpiece tells the mystical story of Santiago, an Andalusian shepherd boy who yearns to travel in search of a worldly treasure. His quest will lead him to riches far differentand far more satisfyingthan he ever imagined. Santiago's journey teaches us about the essential wisdom of listening to our hearts, recognizing opportunity and learning to read the omens strewn along life's path, and, most importantly, following our dreams.';'Fiction, Fantasy, Philosophy, Self Help, Novels, Spirituality, Audiobook'
Jeanette Winter;The Trial;'Written in 1914 but not published until 1925, a year after Kafkas death, The Trial is the terrifying tale of Josef K., a respectable bank officer who is suddenly and inexplicably arrested and must defend himself against a charge about which he can get no information. Whether read as an existential tale, a parable, or a prophecy of the excesses of modern bureaucracy wedded to the madness of totalitarianism, The Trial has resonated with chilling truth for generations of readers.';'Fiction, Philosophy, Literature, German Literature, Novels, Dystopia, 20th Century'
Jeanette Winter;Things Fall Apart;'A simple story of a "strong man" whose life is dominated by fear and anger, Things Fall Apart is written with remarkable economy and subtle irony. Uniquely and richly African, at the same time it reveals Achebe's keen awareness of the human qualities common to men of all times and places.';'Fiction, Classics, Historical Fiction, Africa, School, Literature, Nigeria'
Jeanette Winter;l8r, g8r;'The third book in Lauren Myracles wildly popular IM series!  The winsome threesome say l8r to high school in this sequel to the New York Times and Publishers Weekly bestsellers ttyl and ttfn  Through their instant messages, three inseparable friends have shared the ups and downs of high school. Theyve survived a flirtatious teacher, a witchy classmate, a pot-smoking smoocher, a Care Beartoting stalker, and much, much more. Now its their senior year, and Angela, Zoe, and Maddieotherwise know as the winsome threesomeare feeling invincible. Too bad Jana, the Queen Bee who made their sophomore year a nightmare, is on the warpath again. This time she has it out for good girl Zoe, and its up to Maddie and Angela to defend their friend. Not that Zoe, whos deep in love with Doug, seems to notice. A series of pranks escalates, culminating in a senior prom that no one will forget, even if they want to! And it will be up to Zoe to finally take action and make sure the power of the winsome threesome prevails.';'Young Adult, Fiction, Banned Books, Contemporary, Realistic Fiction, Romance, Chick Lit'
Jeanette Winter;Last Night at the Telegraph Club;'A story of love and duty set in San Francisco's Chinatown during the Red Scare.  That book. It was about two women, and they fell in love with each other. And then Lily asked the question that had taken root in her, that was even now unfurling its leaves and demanding to be shown the sun: Have you ever heard of such a thing?  Seventeen-year-old Lily Hu cant remember exactly when the question took root, but the answer was in full bloom the moment she and Kathleen Miller walked under the flashing neon sign of a lesbian bar called the Telegraph Club.  America in 1954 is not a safe place for two girls to fall in love, especially not in Chinatown. Red-Scare paranoia threatens everyone, including Chinese Americans like Lily. With deportation looming over her fatherdespite his hard-won citizenshipLily and Kath risk everything to let their love see the light of day.';'Historical Fiction, LGBT, Romance, Young Adult, Queer, Lesbian, Fiction'
Jeanette Winter;Wuthering Heights;'An alternative cover edition for this ISBN can be found here.  Emily Brontë's only novel, a work of tremendous and far-reaching influence, the Penguin Classics edition of Wuthering Heights is the definitive edition of the text, edited with an introduction by Pauline Nestor. Lockwood, the new tenant of Thrushcross Grange, situated on the bleak Yorkshire moors, is forced to seek shelter one night at Wuthering Heights, the home of his landlord. There he discovers the history of the tempestuous events that took place years before; of the intense relationship between the gypsy foundling Heathcliff and Catherine Earnshaw
Jeanette Winter;Moby-Dick or, The Whale;'"It is the horrible texture of a fabric that should be woven of ships' cables and hawsers. A Polar wind blows through it, and birds of prey hover over it."  So Melville wrote of his masterpiece, one of the greatest works of imagination in literary history. In part, Moby-Dick is the story of an eerily compelling madman pursuing an unholy war against a creature as vast and dangerous and unknowable as the sea itself. But more than just a novel of adventure, more than an encyclopaedia of whaling lore and legend, the book can be seen as part of its author's lifelong meditation on America. Written with wonderfully redemptive humour, is also a profound inquiry into character, faith, and the nature of perception.  This edition of , which reproduces the definitive text of the novel, includes invaluable explanatory notes, along with maps, illustrations, and a glossary of nautical terms.';'Classics, Fiction, Literature, Adventure, Historical Fiction, Novels, American'
Jeanette Winter;A Prayer for Owen Meany;'Eleven-year-old Owen Meany, playing in a Little League baseball game in Gravesend, New Hampshire, hits a foul ball and kills his best friend's mother. Owen doesn't believe in accidents; he believes he is God's instrument. What happens to Owen after that 1953 foul is both extraordinary and terrifying. At moments a comic, self-deluded victim, but in the end the principal, tragic actor in a divine plan, Owen Meany is the most heartbreaking hero John Irving has yet created.'
Jeanette Winter;The Decameron;'The Decameron (c.1351) is an entertaining series of one hundred stories written in the wake of the Black Death. The stories are told in a country villa outside the city of Florence by ten young noble men and women who are seeking to escape the ravages of the plague. Boccaccio's skill as a dramatist is masterfully displayed in these vivid portraits of people from all stations in life, with plots that revel in a bewildering variety of human reactions.  Translated with an Introduction and Notes by G. H. McWilliam';'Fiction, Short Stories, Classics, Literature, Italian Literature, Italy, Historical Fiction'
Jeanette Winter;Tiger Eyes;'Davey has never felt so alone in her life. Her father is dead (shot in a holdup) and now her mother is moving the family to New Mexico to try to recover. Climbing in Los Alamos Canyons, Davey meets mysterous Wolf, who seems to understand the rage and fear she feels. Slowly, with Wolf's help, Davey realizes that she must get on with her life. But when will she be ready to leave the past behind? Will she ever stop hurting?';'Young Adult, Fiction, Realistic Fiction, Childrens, Contemporary, Coming Of Age, Teen'
Jeanette Winter;Little House on the Prairie;'Meet Laura Ingalls, the little girl who would grow up to write the Little House books.  Pa Ingalls decides to sell the little log house, and the family sets out for Indian country! They travel from Wisconsin to Kansas, and there, finally, Pa builds their little house on the prairie. Sometimes farm life is difficult, even dangerous, but Laura and her family are kept busy and are happy with the promise of their new life on the prairie.  LITTLE HOUSE ON THE PRAIRIE is the second book in the Laura Years series. --back cover';'Classics, Historical Fiction, Childrens, Fiction, Young Adult, Historical, Middle Grade'
Jeanette Winter;My Brother Sam Is Dead;'This classic Newbery Honor Book joins the Scholastic Gold line, which features award-winning and beloved novels. Includes exclusive bonus content!  All his life, Tim Meeker has looked up to his brother Sam. Sam's smart and braveand is now a part of the American Revolution. Not everyone in town wants to be a part of the rebellion. Most are supporters of the Britishincluding Tim and Sam's father. War is raging and Tim knows he'll have to make a choicebetween the Revolutionaries and the Redcoats . . . and between his brother and his father.';'Historical Fiction, Young Adult, Fiction, Historical, Classics, School, War'
Jeanette Winter;Heartstopper: Volume One;'Charlie, a highly-strung, openly gay over-thinker, and Nick, a cheerful, soft-hearted rugby player, meet at a British all-boys grammar school. Friendship blooms quickly, but could there be something more...?  Charlie Spring is in Year 10 at Truham Grammar School for Boys. The past year hasn't been too great, but at least he's not being bullied anymore. Nick Nelson is in Year 11 and on the school rugby team. He's heard a little about Charlie - the kid who was outed last year and bullied for a few months - but he's never had the opportunity to talk to him.  They quickly become friends, and soon Charlie is falling hard for Nick, even though he doesn't think he has a chance. But love works in surprising ways, and sometimes good things are waiting just around the corner...';'Graphic Novels, Young Adult, LGBT, Queer, Contemporary, Comics, Fiction'
Jeanette Winter;The Family Book;'In his typically silly and reassuring style, Parr celebrates the many different types of families in this picture book. Full color.';'Picture Books, Family, Childrens, Banned Books, LGBT, Storytime, Adoption'
Jeanette Winter;The Lottery;'In a small American town, the local residents are abuzz with excitement and nervousness when they wake on the morning of the twenty-seventh of June. Everything has been prepared for the towns annual traditiona lottery in which every family must participate, and no one wants to win.  The Lottery stands out as one of the most famous short stories in American literary history. Originally published in The New Yorker, the author immediately began receiving letters from readers who demanded an explanation of the storys meaning. The Lottery has been adapted for stage, television, radio and film.';'Short Stories, Classics, Horror, Fiction, Dystopia, School, Read For School'
Jeanette Winter;Feed;'Identity crises, consumerism, and star-crossed teenage love in a futuristic society where people connect to the Internet via feeds implanted in their brains.  For Titus and his friends, it started out like any ordinary trip to the moona chance to party during spring break and play with some stupid low-grav at the Ricochet Lounge. But that was before the crazy hacker caused all their feeds to malfunction, sending them to the hospital to lie around with nothing inside their heads for days. And it was before Titus met Violet, a beautiful, brainy teenage girl who has decided to fight the feed and its omnipresent ability to categorize human thoughts and desires. Following in the footsteps of George Orwell, Anthony Burgess, and Kurt Vonnegut Jr., M. T. Anderson has created a not-so-brave new worldand a smart, savage satire that has captivated readers with its view of an imagined future that veers unnervingly close to the here and now.';'Young Adult, Science Fiction, Dystopia, Fiction, Teen, Audiobook, Fantasy'
Jeanette Winter;The God of Small Things;'The year is 1969. In the state of Kerala, on the southernmost tip of India, a skyblue Plymouth with chrome tailfins is stranded on the highway amid a Marxist workers' demonstration. Inside the car sit two-egg twins Rahel and Esthappen, and so begins their tale. . . .  Armed only with the invincible innocence of children, they fashion a childhood for themselves in the shade of the wreck that is their familytheir lonely, lovely mother, Ammu (who loves by night the man her children love by day), their blind grandmother, Mammachi (who plays Handel on her violin), their beloved uncle Chacko (Rhodes scholar, pickle baron, radical Marxist, bottom-pincher), their enemy, Baby Kochamma (ex-nun and incumbent grandaunt), and the ghost of an imperial entomologist's moth (with unusually dense dorsal tufts).  When their English cousin, Sophie Mol, and her mother, Margaret Kochamma, arrive on a Christmas visit, Esthappen and Rahel learn that Things Can Change in a Day. That lives can twist into new, ugly shapes, even cease forever, beside their river "graygreen." With fish in it. With the sky and trees in it. And at night, the broken yellow moon in it.  The brilliantly plotted story uncoils with an agonizing sense of foreboding and inevitability. Yet nothing prepares you for what lies at the heart of it.  takes on the Big ThemesLove. Madness. Hope. Infinite Joy. Here is a writer who dares to break the rules. To dislocate received rhythms and create the language she requires, a language that is at once classical and unprecedented. Arundhati Roy has given us a book that is anchored to anguish, but fueled by wit and magic.';'Fiction, India, Historical Fiction, Classics, Literary Fiction, Contemporary, Indian Literature'
Jeanette Winter;The Librarian of Basra: A True Story from Iraq;'"In the Koran, the first thing God said to Muhammad was 'Read.'"* --Alia Muhammad Baker  Alia Muhammad Baker is a librarian in Basra, Iraq. For fourteen years, her library has been a meeting place for those who love books. Until now. Now war has come, and Alia fears that the library--along with the thirty thousand books within it--will be destroyed forever.  In a war-stricken country where civilians--especially women--have little power, this true story about a librarian's struggle to save her community's priceless collection of books reminds us all how, throughout the world, the love of literature and the respect for knowledge know no boundaries. Illustrated by Jeanette Winter in bright acrylic and ink.   *From the July 27, 2003';'Picture Books, Nonfiction, Biography, Childrens, History, Books About Books, War'
Jeanette Winter;Jane Eyre;'Alternate editions can be found here and here.  A gothic masterpiece of tempestuous passions and dark secrets, Charlotte Brontë's Jane Eyre is edited with an introduction and notes by Stevie Davis in Penguin Classics.  Charlotte Brontë tells the story of orphaned Jane Eyre, who grows up in the home of her heartless aunt, enduring loneliness and cruelty. This troubled childhood strengthens Jane's natural independence and spirit - which prove necessary when she finds employment as a governess to the young ward of Byronic, brooding Mr Rochester. As her feelings for Rochester develop, Jane gradually uncovers Thornfield Hall's terrible secret, forcing her to make a choice. Should she stay with Rochester and live with the consequences, or follow her convictions - even if it means leaving the man she loves? A novel of intense power and intrigue, dazzled readers with its passionate depiction of a woman's search for equality and freedom.';'Classics, Fiction, Gothic, Historical Fiction, Literature, Historical, School'
Jeanette Winter;The Time Traveler's Wife;'This is the extraordinary love story of Clare and Henry, who met when Clare was six and Henry was thirty-six, and were married when Clare was twenty-two and Henry was thirty. Impossible but true, because Henry suffers from a rare condition where his genetic clock periodically resets and he finds himself pulled suddenly into his past or future. In the face of this force they can neither prevent nor control, Henry and Clares struggle to lead normal lives is both intensely moving and entirely unforgettable.';'Fiction, Romance, Fantasy, Time Travel, Science Fiction, Contemporary, Adult'
Jeanette Winter;Blood and Chocolate;'Vivian Gandillon relishes the change, the sweet, fierce ache that carries her from girl to wolf. At sixteen, she is beautiful and strong, and all the young wolves are on her tail. But Vivian still grieves for her dead father; her pack remains leaderless and in disarray, and she feels lost in the suburbs of Maryland. She longs for a normal life. But what is normal for a werewolf?  Then Vivian falls in love with a human, a meat-boy. Aiden is kind and gentle, a welcome relief from the squabbling pack. Hes fascinated by magic, and Vivian longs to reveal herself to him. Surely he would understand her and delight in the wonder of her dual nature, not fear her as an ordinary human would.  Vivians divided loyalties are strained further when a brutal murder threatens to expose the pack. Moving between two worlds, she does not seem to belong in either. What is she reallyhuman or beast? Which tastes sweeterblood or chocolate?'
Jeanette Winter;The New Jim Crow: Mass Incarceration in the Age of Colorblindness;'"Jarvious Cotton's great-great-grandfather could not vote as a slave. His great-grandfather was beaten to death by the Klu Klux Klan for attempting to vote. His grandfather was prevented from voting by Klan intimidation; his father was barred by poll taxes and literacy tests. Today, Cotton cannot vote because he, like many black men in the United States, has been labeled a felon and is currently on parole."  As the United States celebrates the nation's "triumph over race" with the election of Barack Obama, the majority of young black men in major American cities are locked behind bars or have been labeled felons for life. Although Jim Crow laws have been wiped off the books, an astounding percentage of the African American community remains trapped in a subordinate status--much like their grandparents before them.  In this incisive critique, former litigator-turned-legal-scholar Michelle Alexander provocatively argues that we have not ended racial caste in America: we have simply redesigned it. Alexander shows that, by targeting black men and decimating communities of color, the U.S. criminal justice system functions as a contemporary system of racial control, even as it formally adheres to the principle of color blindness. The New Jim Crow challenges the civil rights community--and all of us--to place mass incarceration at the forefront of a new movement for racial justice in America.'
Jeanette Winter;Habibi;'An award-winning novel about identity, family, and friendship from renowned writer and editor Naomi Shihab Nye.  The day after Liyana got her first real kiss, her life changed forever. Not because of the kiss, but because it was the day her father announced that the family was moving from St. Louis all the way to Palestine. Though her father grew up there, Liyana knows very little about her familys Arab heritage. Her grandmother and the rest of her relatives who live in the West Bank are strangers and speak a language she cant understand. It isnt until she meets Omer that her homesickness fades. But Omer is Jewish, and their friendship is silently forbidden in this land. How can they make their families understand? And how can Liyana ever learn to call this place home?';'Young Adult, Fiction, Historical Fiction, Realistic Fiction, Middle Grade, School, Cultural'
Jeanette Winter;Tilt;'Set over the course of one day, a heart-racing story about a woman facing the unimaginable, determined to find safety  Annie is nine months pregnant and shopping for a crib at IKEA when a massive earthquake hits Portland, Oregon. With no way to reach her husband, no phone or money, and a city left in chaos, she realizes theres nothing to do but walk.  Making her way across the wreckage of Portland, Annie experiences human desperation and kindness: strangers offering help, a riot at a grocery store, and an unlikely friendship with a young mother. As she walks, Annie reflects on her struggling marriage, her disappointing career, and her anxiety about having a baby. Shes determined to change her life if she can just make it home.';'Fiction, Contemporary, Thriller, Mystery, Suspense, Mystery Thriller, Literary Fiction'
Jeanette Winter;The Infinite Moment of Us;'For as long as she can remember, Wren Grays goal has been to please her parents. But as high school graduation nears, so does an uncomfortable realization: Pleasing her parents once overlapped with pleasing herself, but now... not so much. Wren needs to honor her own desires, but how can she if she doesnt even know what they are?  Charlie Parker, on the other hand, is painfully aware of his hearts desire. A gentle boy with a troubled past, Charlie has loved Wren since the day he first saw her. But a girl like Wren would never fall for a guy like Charlieat least not the sort of guy Charlie believes himself to be.  And yet certain things are written in the stars. And in the summer after high school, Wren and Charlies souls will collide. But souls are complicated, as are the bodies that house them...  Sexy, romantic, and oh-so-true to life, this is an unforgettable look at first love from one of young adult fictions greatest writers.';'Young Adult, Romance, Contemporary, Realistic Fiction, Fiction, Banned Books, Teen'
Jeanette Winter;A Lesson Before Dying;'A Lesson Before Dying is set in a small Cajun community in the late 1940s. Jefferson, a young black man, is an unwitting party to a liquor store shoot out in which three men are killed; the only survivor, he is convicted of murder and sentenced to death. Grant Wiggins, who left his hometown for the university, has returned to the plantation school to teach. As he struggles with his decision whether to stay or escape to another state, his aunt and Jefferson's godmother persuade him to visit Jefferson in his cell and impart his learning and his pride to Jefferson before his death. In the end, the two men forge a bond as they both come to understand the simple heroism of resisting and defying the expected. Ernest J. Gaines brings to this novel the same rich sense of place, the same deep understanding of the human psyche, and the same compassion for a people and their struggle that have informed his previous, highly praised works of fiction.'
Jeanette Winter;The Handmaid's Tale: The Graphic Novel;'Everything Handmaids wear is red: the colour of blood, which defines us.  Offred is a Handmaid in the Republic of Gilead, where women are prohibited from holding jobs, reading, and forming friendships. She serves in the household of the Commander and his wife, and under the new social order she has only one purpose: once a month, she must lie on her back and pray that the Commander makes her pregnant, because in an age of declining births, Offred and the other Handmaids are valued only if they are fertile. But Offred remembers the years before Gilead, when she was an independent woman who had a job, a family, and a name of her own. Now, her memories and her will to survive are acts of rebellion.  Provocative, startling, prophetic, has long been a global phenomenon. With this stunning graphic novel adaptation of Margaret Atwood's modern classic, beautifully realized by artist Renee Nault, the terrifying reality of Gilead has been brought to vivid life like never before.';'Graphic Novels, Dystopia, Fiction, Comics, Feminism, Science Fiction, Classics'
Jeanette Winter;All the Bright Places;'The Fault in Our Stars meets Eleanor and Park in this exhilarating and heart-wrenching love story about a girl who learns to live from a boy who intends to die.  Soon to be a major motion picture starring Elle Fanning!   Theodore Finch is fascinated by death, and he constantly thinks of ways he might kill himself. But each time, something good, no matter how small, stops him.   lives for the future, counting the days until graduation, when she can escape her Indiana town and her aching grief in the wake of her sisters recent death.   When Finch and Violet meet on the ledge of the bell tower at school, its unclear who saves whom. And when they pair up on a project to discover the natural wonders of their state, both Finch and Violet make more important discoveries: Its only with Violet that Finch can be himselfa weird, funny, live-out-loud guy whos not such a freak after all. And its only with Finch that Violet can forget to count away the days and start living them. But as Violets world grows, Finchs begins to shrink.   This is an intense, gripping novel perfect for fans of Jay Asher, Rainbow Rowell, John Green, Gayle Forman, and Jenny Downham from a talented new voice in YA, Jennifer Niven.';'Young Adult, Romance, Contemporary, Fiction, Mental Health, Realistic Fiction, Mental Illness'
Jeanette Winter;The Clan of the Cave Bear;'This novel of awesome beauty and power is a moving saga about people, relationships, and the boundaries of love. Through Jean M. Auels magnificent storytelling we are taken back to the dawn of modern humans, and with a girl named Ayla we are swept up in the harsh and beautiful Ice Age world they shared with the ones who called themselves The Clan of the Cave Bear.  A natural disaster leaves the young girl wandering alone in an unfamiliar and dangerous land until she is found by a woman of the Clan, people very different from her own kind. To them, blond, blue-eyed Ayla looks peculiar and ugly--she is one of the Others, those who have moved into their ancient homeland; but Iza cannot leave the girl to die and takes her with them. Iza and Creb, the old Mog-ur, grow to love her, and as Ayla learns the ways of the Clan and Izas way of healing, most come to accept her. But the brutal and proud youth who is destined to become their next leader sees her differences as a threat to his authority. He develops a deep and abiding hatred for the strange girl of the Others who lives in their midst, and is determined to get his revenge.'
Jeanette Winter;Orlando;'Virginia Woolf's Orlando 'The longest and most charming love letter in literature', playfully constructs the figure of Orlando as the fictional embodiment of Woolf's close friend and lover, Vita Sackville-West. Spanning three centuries, the novel opens as Orlando, a young nobleman in Elizabeth's England, awaits a visit from the Queen and traces his experience with first love as England under James I lies locked in the embrace of the Great Frost. At the midpoint of the novel, Orlando, now an ambassador in Constantinople, awakes to find that he is now a woman, and the novel indulges in farce and irony to consider the roles of women in the 18th and 19th centuries. As the novel ends in 1928, a year consonant with full suffrage for women. Orlando, now a wife and mother, stands poised at the brink of a future that holds new hope and promise for women.';'Classics, Fiction, Historical Fiction, Queer, LGBT, Fantasy, Feminism'
Jeanette Winter;Oryx and Crake;'Oryx and Crake is at once an unforgettable love story and a compelling vision of the future. Snowman, known as Jimmy before mankind was overwhelmed by a plague, is struggling to survive in a world where he may be the last human, and mourning the loss of his best friend, Crake, and the beautiful and elusive Oryx whom they both loved. In search of answers, Snowman embarks on a journeywith the help of the green-eyed Children of Crakethrough the lush wilderness that was so recently a great city, until powerful corporations took mankind on an uncontrolled genetic engineering ride. Margaret Atwood projects us into a near future that is both all too familiar and beyond our imagining.';'Fiction, Science Fiction, Dystopia, Post Apocalyptic, Fantasy, Audiobook, Speculative Fiction'
Jeanette Winter;Fallout;'Samantha Williamss carefully crafted life is about to be demolished as thoroughly as her art classroom when a careening SUV smashes into the school.  In the dusty farming community of LaCrosse, Washington, art teacher Samantha Williams manages to save her students when an SUV crashes into the school. Her car isnt so lucky. Oddly, her pursecontaining her drivers license, credit cards, and other identificationis missing from the wreckage, forcing her to rely on the kindness of strangers. Never one to trust easily, Samantha is thrust into a world far different from her simple life of jigsaw puzzles, childrens books, and lectures at the library.  One of the strangers who befriends her is a reporter from Spokane who is in town investigating two sets of skeletal remains that were recently discovered. When authorities discover that the driver in the school accident was shot before the crash, Samantha quickly becomes enmeshed in strange events, which turn ominous with the discovery of blackmail, murder, an abandoned town, and a secret government project.  Samantha has long tried to forget the tragedy of her past, but the links here can't be ignored. Yet these are secrets that others are determined to keep buried, and theyll use any means necessary to stop Samanthas search for truth.';'Christian Fiction, Mystery, Thriller, Fiction, Suspense, Audiobook, Contemporary'
Jeanette Winter;How the García Girls Lost Their Accents;'Uprooted from their family home in the Dominican Republic, the four Garcia sisters - Carla, Sandra, Yolanda, and Sofia - arrive in New York City in 1960 to find a life far different from the genteel existence of maids, manicures, and extended family they left behind. What they have lost - and what they find - is revealed in the fifteen interconnected stories that make up this exquisite novel from one of the premier novelists of our time.';'Fiction, Historical Fiction, Young Adult, Classics, Coming Of Age, Novels, Contemporary'
Jeanette Winter;The Lottery and Other Stories;'The Lottery, one of the most terrifying stories written in this century, created a sensation when it was first published in The New Yorker. "Power and haunting," and "nights of unrest" were typical reader responses. This collection, the only one to appear during Shirley Jackson's lifetime, unites "The Lottery:" with twenty-four equally unusual stories. Together they demonstrate Jackson's remarkable range--from the hilarious to the truly horrible--and power as a storyteller.';'Short Stories, Horror, Fiction, Classics, Gothic, Audiobook, Literature'
Jeanette Winter;Grendel;'The first and most terrifying monster in English literature, from the great early epic Beowulf, tells his side of the story in a book William Gass called "one of the finest of our contemporary fictions."';'Fiction, Fantasy, Classics, Mythology, School, Literature, Novels'
Jeanette Winter;A Day No Pigs Would Die;'Out of a rare American tradition, sweet as hay, grounded in the gentle austerities of the Book of Shaker, and in the Universal countryman's acceptance of birth, death, and the hard work of wresting a life from the land comes this haunting novel of a Vermont farm boyhood.  In the daily round of his thirteenth year, as the seasons turn and the farm is tended, the boywhose time is the only-yesterday of Calvin Coolidge, whose people are the Plain People living without "frills" in the Shaker Waybecomes a man.  That is all, and it is everything. The boy is mauled by Apron, the neighbor's ailing cow whom he helps, alone, to give birth. The grateful farmer brings him a gifta newborn pig. His father at first demurs ("We thank you, Brother Tanner," said Papa, "but it's not the Shaker Way to take frills for being neighborly. All that Robert done was what any farmer would do for another") but is persuaded. Rob keeps the pig, names her, and gives her his devotion... He wrestles with grammar in the schoolhouse. He hears rumors of sin. He is takenat lastto the Rutland Fair. He broadens his heart to make room even for Baptists. And when his father, who can neither read nor cipher, whose hands are bloodied by his trade, whose wisdom and mastery of country things are bred in the bone, entrusts Rob with his final secret, the boy makes the sacrifice that completes his passage into manhood.  All is told with quiet humor and simplicity. Here are lives lived by earthy reasonin a novel that, like a hoedown country fiddler's tune, rings at the same time with both poignancy and cheer.';'Fiction, Young Adult, Classics, Historical Fiction, Childrens, Banned Books, Coming Of Age'
